job_title,salary,company_size,company_type,company_industry,company_sector,company_revenue,salary_hourly,company_name,company_rating,state,company_age,python,SQL,excel,tableau,power_bi,math,machine_learning,statistics,presentation,reporting
Senior Data Scientist,140428.0,>10000,Company - Private,Healthcare Services & Hospitals,Healthcare,$5 to $10 billion (USD),0,Bupa Dental Care,3.5,VIC,76.0,1,1,0,1,1,1,1,1,1,0
Senior Data Scientist - Remote,111803.0,201-500,Company - Public,,,$100 to $500 million (USD),0,Baby Bunting,3.6,VIC,,1,0,1,1,1,1,0,0,0,1
Data Scientist,90126.0,,,,,,0,The National Film and Sound Archive (NFSA),,NSW,,1,1,1,0,0,0,0,1,0,1
Data Scientist,110066.0,51-200,Company - Private,HR Consulting,Human Resources & Staffing,,0,Paxus Australia Pty Ltd,4.1,ACT,59.0,0,1,0,0,0,0,1,1,0,0
Manager Insights and Analytics,100995.0,>10000,Company - Public,Banking & Lending,Finance,$5 to $10 billion (USD),0,Commonwealth Bank,3.9,NSW,112.0,0,1,1,1,0,0,0,0,0,1
Advanced Analytics Specialist (Project),108268.0,5001-10000,Company - Private,"Airlines, Airports & Air Transportation",Transportation & Logistics,,0,Virgin Australia,3.5,QLD,23.0,1,1,1,0,0,1,1,1,0,0
Data Analyst,130000.0,1-50,Company - Private,,,,0,iterate,3.0,VIC,,1,1,0,0,0,0,0,1,0,1
Senior Data Scientist,146800.0,501-1000,Government,,,,0,eHealth NSW,3.8,NSW,,1,1,1,0,0,0,0,0,0,1
Machine Learning Data Integration Specialist,118308.0,5001-10000,Company - Private,Food & Beverage Manufacturing,Manufacturing,$2 to $5 billion (USD),0,GWF,3.6,NSW,65.0,1,1,0,1,0,0,1,0,0,1
Data Scientist,111803.0,1-50,Company - Private,,,,0,Scalene Group,,VIC,,1,1,0,0,1,0,0,1,0,1
"Research Engineer - Multimodal Machine Learning, Trust and Safety (Australia)",131032.0,>10000,Company - Private,Internet & Web Services,Information Technology,,0,TikTok,3.4,NSW,7.0,1,0,1,0,0,0,1,0,0,0
AI Applied Scientist,108306.0,1-50,Company - Private,,,,0,YepHome,,VIC,,0,0,0,0,0,0,0,0,0,0
Graduate Data Scientist,111803.0,1-50,Company - Private,,,,0,Scalene Group,,VIC,,1,1,0,0,1,0,0,1,0,0
Data Scientist,121235.0,Unknown,Company - Public,,,,0,Karlka Recruiting Group,,ACT,,0,1,0,0,0,0,1,1,0,1
DATA SCIENTIST,102626.0,1001-5000,Government,,,,0,SA Government -DEPARTMENT FOR INFRASTRUCTURE AND TRANSPORT,,SA,,0,0,0,0,0,1,1,1,0,0
Commercial Performance Specialist - Revenue Management,69150.0,5001-10000,Company - Private,"Airlines, Airports & Air Transportation",Transportation & Logistics,,0,Virgin Australia,3.5,QLD,23.0,0,0,1,0,0,0,0,0,1,0
Data Scientist: Machine Learning in Health,123500.0,5001-10000,Government,National Services & Agencies,Government & Public Administration,$500 million to $1 billion (USD),0,CSIRO,4.1,QLD,97.0,1,0,0,0,0,1,1,1,1,0
Data Scientist,116846.0,Unknown,Company - Public,,,,0,SKL Actuarial,,NSW,,1,0,0,0,0,0,1,0,0,0
Lead Data Scientist,111803.0,Unknown,Company - Public,,,,0,DNA Talent,,VIC,,1,1,1,0,0,1,1,0,1,0
Data Scientist,64507.0,51-200,Company - Private,Computer Hardware Development,Information Technology,,0,RoZetta Technology,,NSW,18.0,1,0,1,0,0,1,1,1,1,0
Data Scientist,152500.0,1-50,Company - Private,HR Consulting,Human Resources & Staffing,,0,Technology Recruiting Solutions,,VIC,12.0,1,1,0,1,0,1,1,1,0,0
Senior Data Scientist,106923.0,>10000,Company - Private,Home Furniture & Housewares Stores,Retail & Wholesale,$10+ billion (USD),0,Bunnings,3.8,VIC,137.0,1,1,1,0,0,1,1,1,0,0
Data Science Software Engineer,132333.0,1001-5000,College / University,Colleges & Universities,Education,,0,University Of Technology Sydney,4.0,NSW,35.0,1,0,1,0,0,1,1,1,0,0
Senior Data Scientist,152770.0,>10000,Company - Public,Investment & Asset Management,Finance,$5 to $10 billion (USD),0,Macquarie Group Limited,4.0,NSW,54.0,1,0,0,0,0,0,0,0,1,0
Data Science & Personalisation Lead,122474.0,1-50,Company - Private,HR Consulting,Human Resources & Staffing,,0,Sirius People,3.7,NSW,20.0,0,0,0,0,0,0,0,0,0,0
Principal Machine Learning Scientist,144152.0,5001-10000,Company - Public,Software Development,Information Technology,,0,Atlassian,4.1,NSW,21.0,1,1,0,0,0,0,1,0,0,0
Data Science Senior Team Lead,154204.0,5001-10000,Company - Public,Software Development,Information Technology,,0,Atlassian,4.1,NSW,21.0,1,1,0,0,0,1,0,1,0,0
APS6 Actuary/Data Scientist,141067.0,Unknown,Company - Public,,,,0,SKL Actuarial,,VIC,,0,1,0,0,0,1,0,1,0,0
Analytics Lead,140000.0,>10000,Subsidiary or Business Segment,General Merchandise & Superstores,Retail & Wholesale,$5 to $10 billion (USD),0,Kmart,3.4,VIC,124.0,0,1,0,0,0,0,0,0,0,1
AI Business Strategy Consultant,101686.0,1-50,Company - Private,Computer Hardware Development,Information Technology,,0,Data Science Group,,VIC,7.0,0,0,1,0,0,0,0,0,0,0
"Research Fellow on Machine Learning, AI and Algorithms",114666.0,1001-5000,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),0,Australian National University,4.0,ACT,,0,0,1,0,0,1,1,0,0,0
"Data Scientists - ETL, R, SQL, PySpark",110129.0,Unknown,Company - Private,,,,0,HiTech Personnel,3.2,ACT,,0,1,0,0,0,0,1,1,0,0
Graduate Data Scientist,70000.0,1-50,Company - Private,HR Consulting,Human Resources & Staffing,$1 to $5 million (USD),0,Give A Grad A Go,4.7,VIC,14.0,1,1,0,0,0,0,0,1,0,0
Energy Analytics Engineer,83195.0,501-1000,Company - Public,Energy & Utilities,"Energy, Mining, Utilities",$2 to $5 billion (USD),0,Qcells,3.0,NSW,24.0,1,0,1,0,0,0,1,0,0,0
Lead Data Scientist,175000.0,51-200,Company - Private,,,,0,Bluefin Resources,4.0,NSW,,1,1,1,0,0,1,1,1,0,1
Data Scientist,117407.0,201-500,Company - Private,,,,0,Pyramid Global Technologies,5.0,WA,,1,1,0,0,0,0,1,0,0,0
Procurement Reporting & Analytics Specialist,109312.0,1001-5000,Government,Aerospace & Defence,Aerospace & Defence,,0,Airservices Australia,2.7,NSW,,1,1,1,1,1,0,0,1,1,1
Graduate Machine Learning Engineer (Trust & Safety) - 2024 Start (Australia),78486.0,>10000,Company - Private,Internet & Web Services,Information Technology,,0,TikTok,3.4,NSW,7.0,0,0,0,0,0,0,1,0,0,0
Global Insights and Analytics Lead - Product,136786.0,1001-5000,Company - Public,Computer Hardware Development,Information Technology,$100 to $500 million (USD),0,Xero,3.9,VIC,17.0,0,1,1,0,0,0,0,1,0,1
Lead Data Scientist,175000.0,Unknown,Company - Private,,,,0,Map Talent,,NSW,,1,0,1,0,0,0,1,1,0,0
Senior Data Scientist - Retail,170000.0,51-200,Company - Private,,,,0,Bluefin Resources,4.0,NSW,,1,1,1,0,0,1,1,1,0,1
QUT Graduate | Machine Learning Engineer,113676.0,1-50,,,,,0,Mindhive,,QLD,,1,0,0,0,0,1,1,0,0,0
Team Leader Innovation (Asset Management),108572.0,Unknown,Government,National Services & Agencies,Government & Public Administration,,0,Moreton Bay Regional Council,3.1,QLD,,1,0,0,0,0,0,1,0,0,1
Data Scientist,130000.0,1-50,Company - Private,Information Technology Support Services,Information Technology,,0,Zone IT Solutions,4.4,NSW,11.0,0,0,0,0,0,0,0,0,0,0
Postdoctoral Research Fellow in Responsible Artificial Intelligence,94117.0,1001-5000,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),0,Charles Sturt University,4.1,ACT,34.0,0,0,1,0,0,0,0,0,0,1
Machine Learning Engineer,131415.0,1-50,Company - Private,"Staffing, Recruitment & Subcontracting",Human Resources & Staffing,,0,Co Talent IT Recruitment Pty Ltd,4.9,NSW,,0,0,0,0,0,0,1,0,0,0
Machine Learning Engineer,145000.0,51-200,Company - Private,Primary & Secondary Schools,Education,$5 to $25 million (USD),0,Mathspace,4.3,NSW,13.0,1,0,0,0,0,1,0,0,0,0
Senior Data Scientist,145000.0,51-200,Company - Private,,,,0,Bluefin Resources,4.0,NSW,,1,1,0,0,0,0,1,0,0,0
Analytics Engineer,85852.0,201-500,Company - Private,Internet & Web Services,Information Technology,$100 to $500 million (USD),0,Open Universities Australia,4.0,VIC,30.0,1,1,1,0,0,1,0,1,0,0
"Lecturer, Senior Lecturer and/or Associate Professor in Mathematical Data Science (up to two positions)",114666.0,1001-5000,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),0,Australian National University,4.0,ACT,,0,0,0,0,0,1,0,0,0,0
Senior Analytics Engineer,127436.0,201-500,Company - Public,Internet & Web Services,Information Technology,,0,hipages,4.2,NSW,19.0,0,1,0,0,0,0,0,0,0,0
Junior Data Analyst/Scientist,103235.0,1-50,College / University,,,,0,International Institute of Data & Analytics,,NSW,,1,1,1,0,0,1,1,1,1,0
Analytics Business Partner,108167.0,5001-10000,Hospital,,,$500 million to $1 billion (USD),0,Eastern Health,3.2,VIC,,0,1,1,0,1,1,0,1,0,0
Senior AI Engineer,94406.0,>10000,Company - Public,Information Technology Support Services,Information Technology,,0,Hewlett-Packard CDS GmbH,4.1,NSW,8.0,1,0,1,0,0,1,1,1,1,0
Senior/Staff Machine Learning Engineer,247500.0,51-200,Company - Private,Advertising & Public Relations,Media & Communication,,0,Rokt,3.7,NSW,11.0,1,1,0,0,0,0,1,0,1,0
Senior Data Scientist,85353.0,51-200,Company - Private,HR Consulting,Human Resources & Staffing,$500 million to $1 billion (USD),0,Peoplebank,4.0,ACT,33.0,0,1,0,0,0,0,1,1,0,1
Database Developer,130000.0,>10000,Company - Public,HR Consulting,Human Resources & Staffing,$5 to $10 billion (USD),0,Robert Half,3.8,QLD,75.0,0,1,0,0,1,0,0,0,0,1
Director of Pricing and Product Analytics - AU2024-016,101096.0,201-500,Company - Private,Computer Hardware Development,Information Technology,$25 to $50 million (USD),0,StarRez,4.0,VIC,31.0,1,1,1,1,0,1,0,1,1,1
Senior Data Scientist,180000.0,1-50,Company - Private,HR Consulting,Human Resources & Staffing,,0,Charterhouse,4.4,NSW,20.0,1,0,0,0,0,0,1,1,0,0
In Field Team Effectiveness and Analytics Manager,108726.0,>10000,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),0,ABBVIE,3.9,NSW,10.0,0,0,1,1,1,0,1,0,1,1
Principal Applied Scientist/Machine Learning Engineer,280000.0,51-200,Company - Private,Advertising & Public Relations,Media & Communication,,0,Rokt,3.7,NSW,11.0,0,0,0,0,0,1,1,1,1,1
Customer Insights and Analytics Manager,89722.0,1-50,Company - Private,,,,0,OnTalent,4.3,QLD,,1,1,1,1,1,0,0,1,1,1
Deep Learning Software Engineer,174029.0,1-50,Company - Private,Information Technology Support Services,Information Technology,,0,BI Group,4.7,VIC,,1,0,1,0,0,0,1,0,0,0
Senior AI Engineer,94406.0,>10000,Company - Public,Information Technology Support Services,Information Technology,,0,Hewlett Packard Enterprise,4.1,NSW,8.0,1,0,1,0,0,1,1,1,1,0
Senior Data Scientist,116846.0,Unknown,Company - Public,,,,0,SKL Actuarial,,NSW,,1,0,0,0,0,0,1,1,0,0
Machine Learning Engineer,155000.0,51-200,Company - Private,HR Consulting,Human Resources & Staffing,,0,Six Degrees Executive,4.8,VIC,19.0,0,0,0,0,0,0,1,1,0,0
"Lead Data Scientist, Product Platform",141923.0,1001-5000,Company - Private,Software Development,Information Technology,,0,Canva,4.3,NSW,,1,1,0,0,0,1,0,1,0,0
"Senior Manager, Credit Strategy and Analytics",114961.0,>10000,Company - Public,Banking & Lending,Finance,$5 to $10 billion (USD),0,Commonwealth Bank,3.9,NSW,112.0,0,0,1,0,0,0,0,0,0,0
Planning Analytics Engineer,81394.0,201-500,Company - Private,,,,0,Pyramid Global Technologies,5.0,NSW,,0,1,0,1,0,0,0,0,0,1
Data Science Manager,189409.0,1001-5000,Company - Public,Computer Hardware Development,Information Technology,$100 to $500 million (USD),0,Xero,3.9,VIC,17.0,0,0,0,0,0,0,1,1,0,0
Research Fellow - Digital Agriculture and Machine Learning,105830.0,1001-5000,College / University,Colleges & Universities,Education,,0,La Trobe University,3.5,VIC,,1,0,0,0,0,1,0,0,0,0
Senior Machine Learning Engineer - SEO,160935.0,1001-5000,Company - Private,Software Development,Information Technology,,0,Canva,4.3,NSW,,1,1,1,0,0,0,1,1,0,0
"Machine Learning Engineer - Trust and Safety, NLP (Australia)",78486.0,>10000,Company - Private,Internet & Web Services,Information Technology,,0,TikTok,3.4,NSW,7.0,1,0,1,0,0,0,1,0,0,0
Computer Vision/Machine Learning Developer,106222.0,1001-5000,Subsidiary or Business Segment,HR Consulting,Human Resources & Staffing,$25 to $50 million (USD),0,RunTime,4.6,VIC,38.0,1,0,0,0,0,0,1,0,0,0
Grant Funded Researcher (B)-Machine Learning Driven Science,100933.0,1001-5000,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),0,The University of Adelaide,3.9,SA,,1,0,1,0,0,1,1,1,0,0
Data Migration Specialist - Epicor Kinetic Cloud ERP,84172.0,1-50,Company - Private,,,,0,Strata Results Recruitment,5.0,VIC,,0,0,0,0,0,0,0,0,0,0
Microsoft Dynamics 365 Data Migration Specialist,84172.0,1-50,Company - Private,,,,0,Strata Results Recruitment,5.0,VIC,,0,0,0,0,0,0,0,0,0,0
Infor ERP Data Migration Specialist,84172.0,1-50,Company - Private,,,,0,Strata Results Recruitment,5.0,VIC,,0,0,0,0,0,0,0,0,0,0
Lecturer/Senior Lecturer in Mathematical or Statistical Data Science (Women or Non-Binary Only),151180.0,5001-10000,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),0,University of Melbourne,4.2,VIC,170.0,0,0,1,0,0,1,0,1,1,0
"Senior Technical Program Manager- Construction, AI Delivery",180760.0,>10000,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),0,Microsoft,4.3,NSW,48.0,0,0,0,0,0,0,0,0,1,0
Contract Data Engineer - AI and Machine Learning - Python,150997.0,51-200,Company - Private,"Staffing, Recruitment & Subcontracting",Human Resources & Staffing,$100 to $500 million (USD),0,Halcyon Knights,3.6,NSW,16.0,1,1,0,0,0,1,1,1,0,0
"Lecturer/Senior Lecturer - Actuarial Science, Business Analytics and Econometrics",147174.0,>10000,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),0,Monash University,4.1,VIC,65.0,0,0,1,0,0,0,1,1,0,0
Machine Learning Engineer,107666.0,Unknown,Company - Private,Business Consulting,Management & Consulting,,0,Manvision Consulting,4.3,SA,,1,0,0,0,0,1,1,1,1,0
Lecturer/Senior Lecturer in Mathematical or Statistical Data Science,151180.0,5001-10000,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),0,University of Melbourne,4.2,VIC,170.0,0,0,1,0,0,1,0,1,1,0
Analytics Consultant – General Insurance,96437.0,Unknown,Company - Public,,,,0,SKL Actuarial,,NSW,,1,0,1,0,0,0,0,1,0,0
Data Engineer (Machine Learning),180000.0,1-50,Company - Private,HR Consulting,Human Resources & Staffing,,0,Charterhouse,4.4,NSW,20.0,1,1,0,0,0,0,1,0,0,0
Postdoctoral Fellow – Artificial Intelligence in Computational Neuro-oncology,106177.0,1001-5000,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),0,Macquarie University,4.1,NSW,,1,0,1,0,0,0,1,1,0,0
PhD Scholarship in Developing Solid Electrolytes using Machine Learning,33500.0,1001-5000,College / University,Colleges & Universities,Education,$500 million to $1 billion (USD),0,Deakin University,4.3,VIC,49.0,1,0,1,0,0,0,1,0,1,0
Azure Platform Engineer (Data & Analytics),90139.0,1-50,Company - Private,,,,0,Infinite Consulting,4.1,ACT,,0,1,0,0,0,0,0,0,0,0
Senior Machine Learning Scientist,190000.0,1001-5000,Subsidiary or Business Segment,HR Consulting,Human Resources & Staffing,$25 to $50 million (USD),0,RunTime,4.6,SA,38.0,1,0,1,0,0,0,1,0,1,0
Machine Learning/ AI Engineer,130000.0,1-50,Company - Private,Information Technology Support Services,Information Technology,,0,Zone IT Solutions,4.4,WA,11.0,1,0,0,0,1,0,1,0,0,0
Machine Learning Engineer - NV1 (min.) - Join Vertical Scope Group Today!,180.0,Unknown,Company - Public,,,,1,Vertical Scope Group,5.0,SA,,1,0,1,0,0,1,1,1,1,0
Senior Machine Learning Engineer,167500.0,1-50,Company - Private,HR Consulting,Human Resources & Staffing,,0,Charterhouse,4.4,QLD,20.0,1,1,0,0,0,0,1,0,0,0
Analytics Manager - Retail,142500.0,51-200,Company - Private,,,,0,Bluefin Resources,4.0,NSW,,1,1,0,0,1,0,1,0,0,0
Expression of Interest for Online Facilitators for Data Science,111803.0,1-50,Private Practice / Firm,,,,0,Curio Group,4.3,VIC,,0,0,0,0,0,0,0,0,0,0
"Lead, Machine Learning Engineer",80095.0,>10000,Company - Private,Business Consulting,Management & Consulting,$5 to $10 billion (USD),0,Bain & Company,4.4,WA,50.0,1,1,0,0,0,0,1,1,0,0
PhD Project – Supervised and knowledge-guided machine learning approaches for quantifying and identifying microorganisms in water and wastewater treatment,30000.0,>10000,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),0,Monash University,4.1,VIC,65.0,0,0,1,0,0,0,1,0,0,0
Lecturer/Senior Lecturer - Business Analytics,147174.0,>10000,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),0,Monash University,4.1,VIC,65.0,0,0,1,0,0,0,1,1,0,0
